,Unnamed: 0,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
486,52208,Christine Deakes (-Holt),F,15.0,165.0,52.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,800 metres Freestyle,nan
487,52209,Nathan Douglas Deakes,M,23.0,183.0,66.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,nan
488,52210,Nathan Douglas Deakes,M,23.0,183.0,66.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,50 kilometres Walk,nan
489,52211,Nathan Douglas Deakes,M,26.0,183.0,66.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,Bronze
490,52212,Nathan Douglas Deakes,M,26.0,183.0,66.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,50 kilometres Walk,nan
491,52213,Nathan Douglas Deakes,M,34.0,183.0,66.0,Australia,AUS,2012 Summer,2012,London,Athletics,50 kilometres Walk,nan
492,52340,Asfaw Deble,M,25.0,174.0,61.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,400 metres,nan
493,52341,Asfaw Deble,M,25.0,174.0,61.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,4 x 400 metres Relay,nan
494,52520,Meseret Defar Tola,F,20.0,159.0,42.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"5,000 metres",Gold
495,52521,Meseret Defar Tola,F,24.0,159.0,42.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"5,000 metres",Bronze
496,52522,Meseret Defar Tola,F,28.0,159.0,42.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"5,000 metres",Gold
497,52639,Fikru Deguefu,M,31.0,173.0,52.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,"5,000 metres",nan
498,52640,Fikru Deguefu,M,31.0,173.0,52.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,"10,000 metres",nan
499,52924,"Ashley Jason ""Ash"" Delaney",M,22.0,185.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Backstroke,nan
500,52925,"Ashley Jason ""Ash"" Delaney",M,22.0,185.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Backstroke,nan
501,52926,"Ashley Jason ""Ash"" Delaney",M,22.0,185.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Silver
502,52927,Cameron Delaney,M,19.0,180.0,71.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Backstroke,nan
503,52941,Michael William Delany,M,18.0,182.0,84.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Freestyle,nan
504,52942,Michael William Delany,M,18.0,182.0,84.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,Silver
505,53242,Dorothy Gaye Dell (Murphy-),F,27.0,173.0,53.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 metres Hurdles,nan
506,53506,Yigrem Demelash,M,22.0,167.0,48.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",nan
507,53708,Merima Denboba,F,21.0,168.0,48.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"5,000 metres",nan
508,53846,Helen Jennifer Denman,F,19.0,182.0,70.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Breaststroke,nan
509,53847,Helen Jennifer Denman,F,19.0,182.0,70.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Silver
510,53893,Matthew Denny,M,20.0,195.0,118.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Discus Throw,nan
511,53902,Martin Dent,M,33.0,180.0,69.0,Australia,AUS,2012 Summer,2012,London,Athletics,Marathon,nan
512,54325,Bereket Desta Gebretsadik,M,22.0,180.0,63.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,400 metres,nan
513,54508,John Thomas Devitt,M,19.0,185.0,85.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,100 metres Freestyle,Silver
514,54509,John Thomas Devitt,M,19.0,185.0,85.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,4 x 200 metres Freestyle Relay,Gold
515,54510,John Thomas Devitt,M,23.0,185.0,85.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,100 metres Freestyle,Gold
516,54511,John Thomas Devitt,M,23.0,185.0,85.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 200 metres Freestyle Relay,Bronze
517,54572,Steven Dennis Dewick,M,20.0,178.0,82.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Backstroke,nan
518,54573,Steven Dennis Dewick,M,20.0,178.0,82.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Backstroke,nan
519,54574,Steven Dennis Dewick,M,20.0,178.0,82.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Bronze
520,54705,Paul Joseph Anthony Di Bella,M,23.0,178.0,68.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,100 metres,nan
521,54706,Paul Joseph Anthony Di Bella,M,23.0,178.0,68.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,nan
522,54707,Paul Joseph Anthony Di Bella,M,27.0,178.0,68.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,nan
523,55197,Ejegayehu Dibaba Keneni,F,22.0,162.0,47.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 metres",Silver
524,55198,Ejegayehu Dibaba Keneni,F,26.0,162.0,47.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 metres",nan
525,55199,Genzebe Dibaba Keneni,F,21.0,168.0,52.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"1,500 metres",nan
526,55200,Genzebe Dibaba Keneni,F,25.0,168.0,52.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",Silver
527,55201,Mare Dibaba Hurssa (-Ibrahimova-),F,22.0,156.0,45.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,Marathon,nan
528,55202,Mare Dibaba Hurssa (-Ibrahimova-),F,26.0,156.0,45.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,Bronze
529,55203,Tirunesh Dibaba Keneni,F,19.0,166.0,50.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"5,000 metres",Bronze
530,55204,Tirunesh Dibaba Keneni,F,23.0,166.0,50.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"5,000 metres",Gold
531,55205,Tirunesh Dibaba Keneni,F,23.0,166.0,50.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 metres",Gold
532,55206,Tirunesh Dibaba Keneni,F,27.0,166.0,50.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"5,000 metres",Bronze
533,55207,Tirunesh Dibaba Keneni,F,27.0,166.0,50.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 metres",Gold
534,55208,Tirunesh Dibaba Keneni,F,31.0,166.0,50.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",Bronze
535,55316,David Gavin Dickson,M,19.0,179.0,76.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 200 metres Freestyle Relay,Bronze
536,55317,David Gavin Dickson,M,23.0,179.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,100 metres Freestyle,nan
537,55318,David Gavin Dickson,M,23.0,179.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 100 metres Freestyle Relay,Bronze
538,55319,David Gavin Dickson,M,23.0,179.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 200 metres Freestyle Relay,nan
539,55320,David Gavin Dickson,M,23.0,179.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 100 metres Medley Relay,Bronze
540,55963,Belayneh Dinsamo,M,30.0,168.0,62.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,Marathon,nan
541,56090,Etenesh Diro Neda,F,21.0,168.0,49.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"3,000 metres Steeplechase",nan
542,56091,Etenesh Diro Neda,F,25.0,168.0,49.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"3,000 metres Steeplechase",nan
543,56466,Tommaso D'Orsogna,M,21.0,190.0,84.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,nan
544,56467,Tommaso D'Orsogna,M,21.0,190.0,84.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Bronze
545,56703,"Melanie ""Mel"" Dodd",F,27.0,175.0,67.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,nan
546,57946,Ralph Douglas Doubell,M,23.0,180.0,65.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,800 metres,Gold
547,58002,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Breaststroke,nan
548,58003,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Breaststroke,nan
549,58004,Dimity Jean Douglas,F,14.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,nan
550,59502,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,100 metres,nan
551,59503,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,200 metres,nan
552,59504,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,4 x 100 metres Relay,nan
553,59603,Ware Kutre Dulecha,F,17.0,162.0,50.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,800 metres,nan
554,59604,Ware Kutre Dulecha,F,17.0,162.0,50.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"1,500 metres",nan
555,59605,Ware Kutre Dulecha,F,22.0,162.0,50.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"1,500 metres",nan
556,59606,Ware Kutre Dulecha,F,25.0,162.0,50.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"1,500 metres",nan
557,59915,Graham John Dunn,M,18.0,177.0,76.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Butterfly,nan
558,59916,Graham John Dunn,M,18.0,177.0,76.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Butterfly,nan
559,59926,"Matthew Stephen ""Matt"" Dunn",M,18.0,184.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Individual Medley,nan
560,59927,"Matthew Stephen ""Matt"" Dunn",M,18.0,184.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,400 metres Individual Medley,nan
561,59928,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Freestyle Relay,nan
562,59929,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 200 metres Freestyle Relay,nan
563,59930,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Individual Medley,nan
564,59931,"Matthew Stephen ""Matt"" Dunn",M,22.0,184.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,400 metres Individual Medley,nan
565,59932,"Matthew Stephen ""Matt"" Dunn",M,27.0,184.0,84.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Individual Medley,nan
566,59933,"Matthew Stephen ""Matt"" Dunn",M,27.0,184.0,84.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Individual Medley,nan
567,60563,"Patrick ""Pat"" Dwyer",M,22.0,186.0,81.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,400 metres,nan
568,60564,"Patrick ""Pat"" Dwyer",M,22.0,186.0,81.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 400 metres Relay,nan
569,60565,"Patrick ""Pat"" Dwyer",M,26.0,186.0,81.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,4 x 400 metres Relay,Silver
570,60816,Oliver Dziubak,M,22.0,197.0,101.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Javelin Throw,nan
571,60859,Bronwyn Louise Eagles,F,23.0,178.0,100.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Hammer Throw,nan
572,60871,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 metres,nan
573,60872,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 100 metres Relay,nan
574,60935,Hailu Ebba,M,21.0,176.0,66.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,"1,500 metres",nan
575,61211,Gadissie Edato,F,27.0,156.0,43.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,Marathon,nan
576,61223,Gary John Eddy,M,19.0,183.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,400 metres,nan
577,61224,Gary John Eddy,M,19.0,183.0,76.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 400 metres Relay,nan
578,61227,"Susan ""Sue"" Eddy (-Dolbey)",F,15.0,162.0,49.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Freestyle Relay,nan
579,61228,"Susan ""Sue"" Eddy (-Dolbey)",F,15.0,162.0,49.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Individual Medley,nan
580,61229,"Susan ""Sue"" Eddy (-Dolbey)",F,15.0,162.0,49.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,400 metres Individual Medley,nan
581,61343,"Sophia Jane ""Sophie"" Edington",F,23.0,179.0,65.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Backstroke,nan
582,61412,Muktar Edris Awel,M,22.0,171.0,60.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",nan
583,61459,"Deborah Lee ""Debbie"" Edwards (-Schulstad)",F,21.0,170.0,61.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,100 metres Hurdles,nan
584,62092,Sentayehu Ejigu Tamerat,F,19.0,160.0,44.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"5,000 metres",nan
585,62920,Janelle Lynette Elford (-Pallister),F,18.0,175.0,62.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,400 metres Freestyle,nan
586,62921,Janelle Lynette Elford (-Pallister),F,18.0,175.0,62.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,800 metres Freestyle,nan
587,63090,"Herbert James ""Herb"" Elliott",M,22.0,181.0,68.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,"1,500 metres",Gold
588,63209,Brittany Joyce Elmslie,F,18.0,179.0,73.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,Gold
589,63210,Brittany Joyce Elmslie,F,18.0,179.0,73.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,Silver
590,63211,Brittany Joyce Elmslie,F,18.0,179.0,73.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Silver
591,63212,Brittany Joyce Elmslie,F,22.0,179.0,73.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Freestyle Relay,Gold
592,63213,Brittany Joyce Elmslie,F,22.0,179.0,73.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Silver
593,63721,Michelle Engelsman,F,24.0,177.0,73.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,50 metres Freestyle,nan
594,64210,"Christopher ""Chris"" Erickson",M,26.0,175.0,60.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,nan
595,64211,"Christopher ""Chris"" Erickson",M,30.0,175.0,60.0,Australia,AUS,2012 Summer,2012,London,Athletics,20 kilometres Walk,nan
596,64212,"Christopher ""Chris"" Erickson",M,34.0,175.0,60.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,50 kilometres Walk,nan
597,65326,Blair Catherine Evans,F,21.0,175.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,Silver
598,65327,Blair Catherine Evans,F,21.0,175.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,400 metres Individual Medley,nan
599,65328,Blair Catherine Evans,F,25.0,175.0,65.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,400 metres Individual Medley,nan
600,65390,Peter Maxwell Evans,M,18.0,190.0,77.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Breaststroke,Bronze
601,65391,Peter Maxwell Evans,M,18.0,190.0,77.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Breaststroke,nan
602,65392,Peter Maxwell Evans,M,18.0,190.0,77.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,Gold
603,65393,Peter Maxwell Evans,M,22.0,190.0,77.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Breaststroke,Bronze
604,65394,Peter Maxwell Evans,M,22.0,190.0,77.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Breaststroke,nan
605,65395,Peter Maxwell Evans,M,22.0,190.0,77.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,Bronze
606,65510,Ruth Rhonda Everuss,F,16.0,167.0,66.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Freestyle Relay,Silver
607,66669,Peter John Farmer,M,24.0,184.0,130.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Hammer Throw,nan
608,66670,Peter John Farmer,M,28.0,184.0,130.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Hammer Throw,nan
609,66777,John Allan Farrington,M,26.0,174.0,61.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,Marathon,nan
610,66825,"Gregory John ""Greg"" Fasala",M,19.0,182.0,79.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,Silver
611,67248,Clair-Louise Fearnley,F,25.0,161.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 metres",nan
612,67253,Bruce Featherston,M,20.0,182.0,76.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,nan
613,67254,Bruce Featherston,M,20.0,182.0,76.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 200 metres Freestyle Relay,nan
614,67255,Bruce Featherston,M,20.0,182.0,76.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Backstroke,nan
615,67256,Bruce Featherston,M,20.0,182.0,76.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,nan
616,67257,Bruce Featherston,M,20.0,182.0,76.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Individual Medley,nan
617,67556,Sisaye Feleke,M,25.0,172.0,64.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,4 x 100 metres Relay,nan
618,68668,Scott William Ferrier,M,22.0,191.0,85.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Decathlon,nan
619,68669,Scott William Ferrier,M,26.0,191.0,85.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Decathlon,nan
620,68782,Tekle Fetinsa,M,26.0,174.0,50.0,Ethiopia,ETH,1972 Summer,1972,Munich,Athletics,"5,000 metres",nan
621,68871,"Nicholas David ""Nick"" Ffrost",M,21.0,174.0,70.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Bronze
622,69003,Bruce William Field,M,25.0,177.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,400 metres Hurdles,nan
623,69004,Bruce William Field,M,25.0,177.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Long Jump,nan
624,69473,James Norman Findlay,M,18.0,168.0,73.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Butterfly,nan
625,69474,James Norman Findlay,M,18.0,168.0,73.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,nan
626,69850,"Christopher ""Chris"" Fisher",M,22.0,183.0,68.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,"1,500 metres",nan
627,69939,Kumela Fituma,M,21.0,187.0,70.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,4 x 400 metres Relay,nan
628,69972,Peter Fitzgerald,M,22.0,181.0,75.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 metres,nan
629,69973,Peter Fitzgerald,M,22.0,181.0,75.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,200 metres,nan
630,69998,"David Thomas ""Dave"" Fitzsimons",M,26.0,170.0,65.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,"10,000 metres",nan
631,69999,"David Thomas ""Dave"" Fitzsimons",M,30.0,170.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,"5,000 metres",nan
632,70299,Jane Christina Flemming,F,23.0,168.0,56.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,100 metres Hurdles,nan
633,70300,Jane Christina Flemming,F,23.0,168.0,56.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,Heptathlon,nan
634,70301,Jane Christina Flemming,F,27.0,168.0,56.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Heptathlon,nan
635,70424,"Debra Lee ""Debbie"" Flintoff-King",F,24.0,171.0,58.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,400 metres Hurdles,nan
636,70425,"Debra Lee ""Debbie"" Flintoff-King",F,28.0,171.0,58.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres Hurdles,Gold
637,71154,Michelle Jan Ford (-Eriksson),F,14.0,159.0,54.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Freestyle,nan
638,71155,Michelle Jan Ford (-Eriksson),F,14.0,159.0,54.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Butterfly,nan
639,71156,Michelle Jan Ford (-Eriksson),F,18.0,159.0,54.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Freestyle,nan
640,71157,Michelle Jan Ford (-Eriksson),F,18.0,159.0,54.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,800 metres Freestyle,Gold
641,71158,Michelle Jan Ford (-Eriksson),F,18.0,159.0,54.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Butterfly,Bronze
642,71290,"Elizabeth Marie ""Lisa"" Forrest",F,16.0,176.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Backstroke,nan
643,71291,"Elizabeth Marie ""Lisa"" Forrest",F,16.0,176.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Backstroke,nan
644,71292,"Elizabeth Marie ""Lisa"" Forrest",F,16.0,176.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,nan
645,71381,"Timothy Charles ""Tim"" Forsyth",M,18.0,199.0,78.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,High Jump,Bronze
646,71382,"Timothy Charles ""Tim"" Forsyth",M,22.0,199.0,78.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,High Jump,nan
647,71383,"Timothy Charles ""Tim"" Forsyth",M,27.0,199.0,78.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,High Jump,nan
648,71578,Sally Foster (-Hunter),F,23.0,172.0,62.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Breaststroke,nan
649,71579,Sally Foster (-Hunter),F,27.0,172.0,62.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Breaststroke,nan
650,72078,Leanne Francis,F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,nan
651,72079,Leanne Francis,F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,nan
652,72409,Dawn Lorraine Fraser,F,19.0,172.0,67.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,100 metres Freestyle,Gold
653,72410,Dawn Lorraine Fraser,F,19.0,172.0,67.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,400 metres Freestyle,Silver
654,72411,Dawn Lorraine Fraser,F,19.0,172.0,67.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,4 x 100 metres Freestyle Relay,Gold
655,72412,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,100 metres Freestyle,Gold
656,72413,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,400 metres Freestyle,nan
657,72414,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Freestyle Relay,Silver
658,72415,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Medley Relay,Silver
659,72416,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,100 metres Freestyle,Gold
660,72417,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,400 metres Freestyle,nan
661,72418,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 100 metres Freestyle Relay,Silver
662,72419,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Australia,AUS,1964 Summer,1964,Tokyo,Swimming,4 x 100 metres Medley Relay,nan
663,72475,Thomas William Fraser-Holmes,M,20.0,194.0,85.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Freestyle,nan
664,72476,Thomas William Fraser-Holmes,M,20.0,194.0,85.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,nan
665,72477,Thomas William Fraser-Holmes,M,20.0,194.0,85.0,Australia,AUS,2012 Summer,2012,London,Swimming,400 metres Individual Medley,nan
666,72478,Thomas William Fraser-Holmes,M,24.0,194.0,85.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Freestyle,nan
667,72479,Thomas William Fraser-Holmes,M,24.0,194.0,85.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,nan
668,72480,Thomas William Fraser-Holmes,M,24.0,194.0,85.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,400 metres Individual Medley,nan
