,Unnamed: 0,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
828,58474,William Santino Dralu,M,25.0,183.0,73.0,Uganda,UGA,1972 Summer,1972,Munich,Athletics,100 meters,nan
829,58552,Heike Gabriela Drechsler (Daute-),F,23.0,181.0,68.0,East Germany,GDR,1988 Summer,1988,Seoul,Athletics,100 meters,Bronze
830,58635,Howard Porter Drew,M,21.0,172.0,65.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,nan
831,58799,Deena Michelle Drossin-Kastor,F,27.0,163.0,47.0,United States,USA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
832,58859,"Jonathan A. ""Jon"" Drummond",M,27.0,175.0,75.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
833,58861,"Jonathan A. ""Jon"" Drummond",M,32.0,175.0,75.0,United States,USA,2000 Summer,2000,Sydney,Athletics,100 meters,nan
834,58911,Elva Dryer (Martinez-),F,32.0,165.0,51.0,United States,USA,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
835,58950,Danny D'Souza,M,20.0,165.0,65.0,Seychelles,SEY,2008 Summer,2008,Beijing,Athletics,100 meters,nan
836,59013,Johan Du Preez,M,28.0,178.0,75.0,Zimbabwe,ZIM,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
837,59080,Gaily Dube,F,19.0,163.0,57.0,Zimbabwe,ZIM,1988 Summer,1988,Seoul,Athletics,100 meters,nan
838,59082,Gaily Dube,F,22.0,163.0,57.0,Zimbabwe,ZIM,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
839,59094,Winneth Dube,F,32.0,168.0,58.0,Zimbabwe,ZIM,2004 Summer,2004,Athina,Athletics,100 meters,nan
840,59357,Marian Andrzej Dudziak,M,23.0,181.0,81.0,Poland,POL,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
841,59359,Marian Andrzej Dudziak,M,27.0,181.0,81.0,Poland,POL,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
842,59403,Arthur Francis Duffey,M,20.0,170.0,62.0,United States,USA,1900 Summer,1900,Paris,Athletics,100 meters,nan
843,59502,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22.0,168.0,68.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,100 meters,nan
844,59534,Dahlia Duhaney,F,22.0,168.0,54.0,Jamaica,JAM,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
845,59819,"John Vinzenz Andrew de Villiers ""Vincent"" Duncker",M,21.0,184.0,77.0,Germany,GER,1906 Summer,1906,Athina,Athletics,100 meters,nan
846,59832,"Leszek Ryszard ""Lech"" Dunecki",M,23.0,180.0,73.0,Poland,POL,1980 Summer,1980,Moskva,Athletics,100 meters,nan
847,59935,Paula Dunn (-Thomas),F,23.0,157.0,46.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,100 meters,nan
848,60008,Aaron Dupnai,M,20.0,162.0,54.0,Papua New Guinea,PNG,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
849,60158,Adrian Kent Russell Durant,M,19.0,173.0,68.0,United States Virgin Islands,ISV,2004 Summer,2004,Athina,Athletics,100 meters,nan
850,60166,Joanne Elizabeth Durant (-Littleton),F,25.0,170.0,71.0,Barbados,BAR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
851,60346,Nikolay Dutov,M,25.0,175.0,69.0,Soviet Union,URS,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
852,60871,"William Joseph ""Bill"" Earle",M,23.0,174.0,65.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
853,60920,William Edward Eaton,M,27.0,164.0,57.0,Great Britain,GBR,1936 Summer,1936,Berlin,Athletics,"10,000 meters",nan
854,61131,Gilles chevin,M,27.0,171.0,69.0,France,FRA,1976 Summer,1976,Montreal,Athletics,100 meters,nan
855,61314,Emilie Edet,F,26.0,163.0,58.0,Nigeria,NGR,1972 Summer,1972,Munich,Athletics,100 meters,nan
856,61326,Tyrone Damien Edgar,M,26.0,183.0,84.0,Great Britain,GBR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
857,61501,Norman Edwards,M,21.0,185.0,82.0,Jamaica,JAM,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
858,61529,Torri Mechelle Edwards,F,23.0,163.0,57.0,United States,USA,2000 Summer,2000,Sydney,Athletics,100 meters,nan
859,61532,Torri Mechelle Edwards,F,31.0,163.0,57.0,United States,USA,2008 Summer,2008,Beijing,Athletics,100 meters,nan
860,61593,Inna Liubomirova Eftimova,F,20.0,168.0,57.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics,100 meters,nan
861,61709,Harald Eggers,M,26.0,172.0,62.0,East Germany,GDR,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
862,61777,Ogho-Ogene Omano Egwero,M,23.0,171.0,72.0,Nigeria,NGR,2012 Summer,2012,London,Athletics,100 meters,nan
863,61778,Ogho-Ogene Omano Egwero,M,27.0,171.0,72.0,Nigeria,NGR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
864,61798,Klaus Johannes Ehl,M,23.0,188.0,77.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics,100 meters,nan
865,61882,Lothar Carsten Eich,M,22.0,190.0,65.0,Germany,GER,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
866,61917,Hans Eicke,M,23.0,169.0,58.0,Germany,GER,1908 Summer,1908,London,Athletics,100 meters,nan
867,62096,Nadia Mohamed Ejjafini,F,31.0,168.0,51.0,Italy,ITA,2012 Summer,2012,London,Athletics,"10,000 meters",nan
868,62117,Joan Uduak Ekah,F,19.0,160.0,55.0,Nigeria,NGR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
869,62134,John Wicktor Eke (Jonsson-),M,26.0,171.0,64.0,Sweden,SWE,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",nan
870,62311,El Hassan El-Abbassi,M,32.0,171.0,61.0,Bahrain,BRN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
871,62413,Fatima El-Faquir,F,nan,160.0,50.0,Morocco,MAR,1972 Summer,1972,Munich,Athletics,100 meters,nan
872,62598,Embark Bouchaib El-Maachi,M,nan,167.0,61.0,Morocco,MAR,1960 Summer,1960,Roma,Athletics,100 meters,nan
873,62600,Embark Bouchaib El-Maachi,M,nan,167.0,61.0,Morocco,MAR,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
874,62629,Hassan El-Mech,M,nan,173.0,69.0,Morocco,MAR,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
875,62642,Jidou Ould Khaye El-Moctar,M,31.0,171.0,72.0,Mauritania,MTN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
876,62778,Hamdan El-Tayeb,M,26.0,175.0,69.0,Sudan,SUD,1960 Summer,1960,Roma,Athletics,100 meters,nan
877,62950,Jos Luis Elias,M,25.0,180.0,67.0,Peru,PER,1980 Summer,1980,Moskva,Athletics,100 meters,nan
878,63065,James Lee Ellington,M,30.0,179.0,81.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
879,63069,Launceston Elliot,M,21.0,188.0,102.0,Great Britain,GBR,1896 Summer,1896,Athina,Athletics,100 meters,nan
880,63134,"David John ""Dave"" Ellis",M,31.0,175.0,58.0,Canada,CAN,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",nan
881,63373,Uchenna Emedolu,M,27.0,183.0,87.0,Nigeria,NGR,2004 Summer,2004,Athina,Athletics,100 meters,nan
882,63375,Uchenna Emedolu,M,31.0,183.0,87.0,Nigeria,NGR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
883,63378,Peter O. Emelieze,M,24.0,170.0,65.0,Nigeria,NGR,2012 Summer,2012,London,Athletics,100 meters,nan
884,63419,Crystal Emmanuel,F,24.0,170.0,59.0,Canada,CAN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
885,63424,Sunday Emmanuel,M,21.0,174.0,73.0,Nigeria,NGR,2000 Summer,2000,Sydney,Athletics,100 meters,nan
886,63569,Tsukasa Endo,M,26.0,174.0,61.0,Japan,JPN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
887,63665,Andrej Engel,M,22.0,173.0,73.0,Czechoslovakia,TCH,1932 Summer,1932,Los Angeles,Athletics,100 meters,nan
888,63894,Emilio Gustavo Bodjedi Envela Mahua,M,16.0,176.0,77.0,Equatorial Guinea,GEQ,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
889,63898,Emilio Gustavo Bodjedi Envela Mahua,M,24.0,176.0,77.0,Equatorial Guinea,GEQ,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
890,64029,Rodolfo Erazo Santos,M,22.0,173.0,59.0,Honduras,HON,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",nan
891,64067,Heinz Erbster,M,28.0,174.0,72.0,East Germany,GDR,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
892,64263,Masashi Eriguchi,M,23.0,170.0,60.0,Japan,JPN,2012 Summer,2012,London,Athletics,100 meters,nan
893,64471,Jan Torbjrn Eriksson,M,25.0,170.0,68.0,Sweden,SWE,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
894,64804,Shitaye Eshete Habtegebrel,F,22.0,164.0,51.0,Bahrain,BRN,2012 Summer,2012,London,Athletics,"10,000 meters",nan
895,64835,Vin Viktor Eskola,M,29.0,180.0,70.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,100 meters,nan
896,65019,Rauni Mirjam Essman (-Asteljoki),F,18.0,164.0,57.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,100 meters,nan
897,65069,Horacio E. Esteves Orihuela,M,19.0,175.0,73.0,Venezuela,VEN,1960 Summer,1960,Roma,Athletics,100 meters,nan
898,65071,Horacio E. Esteves Orihuela,M,27.0,175.0,73.0,Venezuela,VEN,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
899,65121,Juan Diego Estrada Constantino,M,22.0,180.0,61.0,Mexico,MEX,2012 Summer,2012,London,Athletics,"10,000 meters",nan
900,65139,Divina Estrella,F,19.0,160.0,52.0,Dominican Republic,DOM,1976 Summer,1976,Montreal,Athletics,100 meters,nan
901,65141,Divina Estrella,F,27.0,160.0,52.0,Dominican Republic,DOM,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
902,65190,Philippe tienne,M,26.0,168.0,72.0,Haiti,HAI,1976 Summer,1976,Montreal,Athletics,100 meters,nan
903,65386,Paul William Evans,M,31.0,183.0,64.0,Great Britain,GBR,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
904,65387,Paul William Evans,M,35.0,183.0,64.0,Great Britain,GBR,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
905,65493,Jrgen Evers,M,19.0,183.0,65.0,West Germany,FRG,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
906,65517,Franklin Lynn Eves,M,18.0,180.0,75.0,Canada,CAN,1960 Summer,1960,Roma,Athletics,100 meters,nan
907,65554,"Henry Norwood ""Barney"" Ewell",M,30.0,180.0,71.0,United States,USA,1948 Summer,1948,London,Athletics,100 meters,Silver
908,65657,Davidson Ezinwa,M,20.0,184.0,82.0,Nigeria,NGR,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
909,65659,Davidson Ezinwa,M,24.0,184.0,82.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
910,65673,Mohamed Ezzher,M,36.0,176.0,58.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
911,65680,Elama Fa'atonu,M,18.0,175.0,82.0,American Samoa,ASA,2012 Summer,2012,London,Athletics,100 meters,nan
912,65919,Aeriwentha Mae Faggs (-Starr),F,20.0,158.0,50.0,United States,USA,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
913,65922,Aeriwentha Mae Faggs (-Starr),F,24.0,158.0,50.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
914,66224,Abdellah Falil,M,32.0,163.0,63.0,Morocco,MAR,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
915,66261,Adama Fall,M,25.0,172.0,72.0,Senegal,SEN,1976 Summer,1976,Montreal,Athletics,100 meters,nan
916,66299,"Frederick William ""Fred"" Faller",M,24.0,178.0,59.0,United States,USA,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",nan
917,66486,"Mohamed Muktar Jama ""Mo"" Farah",M,29.0,175.0,58.0,Great Britain,GBR,2012 Summer,2012,London,Athletics,"10,000 meters",Gold
918,66488,"Mohamed Muktar Jama ""Mo"" Farah",M,33.0,175.0,58.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",Gold
919,66529,"Nedeljko ""Nedo"" Fari",M,27.0,177.0,56.0,Yugoslavia,YUG,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",nan
920,66735,Evelyn Farrell,F,24.0,165.0,61.0,Netherlands Antilles,AHO,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
921,66736,Evelyn Farrell,F,28.0,165.0,61.0,Aruba,ARU,1988 Summer,1988,Seoul,Athletics,100 meters,nan
922,66885,Olusoji Adetokumbo Fasuba,M,24.0,175.0,78.0,Nigeria,NGR,2008 Summer,2008,Beijing,Athletics,100 meters,nan
923,66892,Farida Fats (Zigha-),F,34.0,166.0,49.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
924,67108,"Francesco ""Franco"" Fava",M,23.0,172.0,56.0,Italy,ITA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
925,67187,Jean Fayolle,M,26.0,170.0,62.0,France,FRA,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
926,67188,Mario Guinemer Fayos Romero,M,21.0,178.0,73.0,Uruguay,URU,1948 Summer,1948,London,Athletics,100 meters,nan
927,67208,Erika Fazekas-Verb,F,24.0,160.0,46.0,Hungary,HUN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
928,67248,Clair-Louise Fearnley,F,25.0,161.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",nan
929,67320,Andrey Romanovich Fedoriv,M,32.0,177.0,80.0,Russia,RUS,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
930,67602,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,London,Athletics,100 meters,nan
931,67768,Grard Fenouil,M,23.0,177.0,72.0,France,FRA,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
932,67802,Frutos Feo Prez,M,24.0,180.0,72.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
933,67915,Sheniqua Monique Ferguson,F,22.0,171.0,57.0,Bahamas,BAH,2012 Summer,2012,London,Athletics,100 meters,nan
934,67918,Shonel Ferguson (Pratt-),F,18.0,170.0,52.0,Bahamas,BAH,1976 Summer,1976,Montreal,Athletics,100 meters,nan
935,67929,"Deborah ""Debbie"" Ferguson-McKenzie",F,20.0,168.0,63.0,Bahamas,BAH,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
936,67931,"Deborah ""Debbie"" Ferguson-McKenzie",F,24.0,168.0,63.0,Bahamas,BAH,2000 Summer,2000,Sydney,Athletics,100 meters,nan
937,67934,"Deborah ""Debbie"" Ferguson-McKenzie",F,28.0,168.0,63.0,Bahamas,BAH,2004 Summer,2004,Athina,Athletics,100 meters,nan
938,67937,"Deborah ""Debbie"" Ferguson-McKenzie",F,32.0,168.0,63.0,Bahamas,BAH,2008 Summer,2008,Beijing,Athletics,100 meters,nan
939,67939,"Deborah ""Debbie"" Ferguson-McKenzie",F,36.0,168.0,63.0,Bahamas,BAH,2012 Summer,2012,London,Athletics,100 meters,nan
940,68018,Armnio Gaspar Fernp.nandes,M,28.0,165.0,60.0,Angola,ANG,1988 Summer,1988,Seoul,Athletics,100 meters,nan
941,68077,Adriana Fernndez Miranda,F,33.0,163.0,59.0,Mexico,MEX,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
942,68493,Afonso Pedro Gonalves Ferraz,M,27.0,180.0,76.0,Angola,ANG,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
943,68522,Maria Conceio da Costa Ferreira,F,30.0,148.0,40.0,Portugal,POR,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
944,68523,Maria Conceio da Costa Ferreira,F,34.0,148.0,40.0,Portugal,POR,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
945,68524,Diego Ferreira,M,28.0,166.0,66.0,Paraguay,PAR,2004 Summer,2004,Athina,Athletics,100 meters,nan
946,68591,Barbara Ann Ferrell (-Edmonson),F,21.0,159.0,47.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,Silver
947,68594,Barbara Ann Ferrell (-Edmonson),F,25.0,159.0,47.0,United States,USA,1972 Summer,1972,Munich,Athletics,100 meters,nan
948,68624,Pedro Ferrer Andino,M,22.0,168.0,61.0,Puerto Rico,PUR,1976 Summer,1976,Montreal,Athletics,100 meters,nan
949,68793,Gyrgy Fetter,M,24.0,180.0,74.0,Hungary,HUN,1988 Summer,1988,Seoul,Athletics,100 meters,nan
950,69029,"Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)",F,24.0,159.0,60.0,Netherlands,NED,1988 Summer,1988,Seoul,Athletics,100 meters,nan
951,69031,"Cornelli Antoinette Haritte ""Nelli"" Fiere-Cooman (-Rosier)",F,28.0,159.0,60.0,Netherlands,NED,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
952,69159,Enrique Figuerola Camu,M,22.0,167.0,67.0,Cuba,CUB,1960 Summer,1960,Roma,Athletics,100 meters,nan
953,69160,Enrique Figuerola Camu,M,26.0,167.0,67.0,Cuba,CUB,1964 Summer,1964,Tokyo,Athletics,100 meters,Silver
954,69161,Enrique Figuerola Camu,M,30.0,167.0,67.0,Cuba,CUB,1968 Summer,1968,Mexico City,Athletics,100 meters,nan
955,69262,Siueni Filimone,M,21.0,173.0,69.0,Tonga,TGA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,nan
956,69972,Peter Fitzgerald,M,22.0,181.0,75.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 meters,nan
957,69977,Irene Margarita Fitzner (-Dahlgren),F,16.0,172.0,60.0,Argentina,ARG,1972 Summer,1972,Munich,Athletics,100 meters,nan
958,69979,"John Richardson ""Johnny"" Fitzpatrick",M,21.0,175.0,60.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics,100 meters,nan
959,69998,"David Thomas ""Dave"" Fitzsimons",M,26.0,170.0,65.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
960,70147,Shalane Flanagan (-Edwards),F,27.0,166.0,47.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",Silver
961,70302,"James ""Jimmy"" Flemming",M,22.0,180.0,76.0,United States Virgin Islands,ISV,1988 Summer,1988,Seoul,Athletics,100 meters,nan
962,70362,Sherry Ingrid Veronica Fletcher,F,22.0,167.0,57.0,Grenada,GRN,2008 Summer,2008,Beijing,Athletics,100 meters,nan
963,70513,Ngerak Florencio,F,21.0,160.0,48.0,Palau,PLW,2004 Summer,2004,Athina,Athletics,100 meters,nan
964,70520,Brenda Eunice Flores Muoz,F,24.0,163.0,50.0,Mexico,MEX,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",nan
965,70593,Ilie Floroiu,M,23.0,170.0,52.0,Romania,ROU,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
966,70594,Ilie Floroiu,M,27.0,170.0,52.0,Romania,ROU,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
967,70620,Micheline Fluchot (-Julitte),F,22.0,167.0,54.0,France,FRA,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
968,70678,Bror Karl Fock,M,24.0,170.0,62.0,Sweden,SWE,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",nan
969,70723,Nabie Foday Fofanah,M,24.0,182.0,82.0,Guinea,GUI,2004 Summer,2004,Athina,Athletics,100 meters,nan
970,70784,Marian Foik,M,23.0,172.0,69.0,Poland,POL,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
971,70786,Marian Foik,M,26.0,172.0,69.0,Poland,POL,1960 Summer,1960,Roma,Athletics,100 meters,nan
972,70955,Fong Yee Pui,F,20.0,163.0,51.0,Hong Kong,HKG,2012 Summer,2012,London,Athletics,100 meters,nan
973,70958,Esaie Fongang,M,28.0,180.0,74.0,Cameroon,CMR,1972 Summer,1972,Munich,Athletics,"10,000 meters",nan
974,70981,"Katherine ""Kate"" Fonshell",F,26.0,160.0,50.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
975,71134,"Bernard William ""Bernie"" Ford",M,23.0,180.0,64.0,Great Britain,GBR,1976 Summer,1976,Montreal,Athletics,"10,000 meters",nan
976,71172,Gillian Forde,F,16.0,155.0,46.0,Trinidad and Tobago,TTO,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
977,71176,Lorna C. Forde (-Mitchell),F,24.0,155.0,55.0,Barbados,BAR,1976 Summer,1976,Montreal,Athletics,100 meters,nan
978,71239,Mara Margarita Formeiro,F,19.0,175.0,67.0,Argentina,ARG,1964 Summer,1964,Tokyo,Athletics,100 meters,nan
979,71463,Rafael Emilio Fortn Chacn,M,28.0,170.0,68.0,Cuba,CUB,1948 Summer,1948,London,Athletics,100 meters,nan
980,71465,Rafael Emilio Fortn Chacn,M,32.0,170.0,68.0,Cuba,CUB,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
981,71528,Brendan Foster,M,28.0,178.0,68.0,Great Britain,GBR,1976 Summer,1976,Montreal,Athletics,"10,000 meters",Bronze
982,71529,Brendan Foster,M,32.0,178.0,68.0,Great Britain,GBR,1980 Summer,1980,Moskva,Athletics,"10,000 meters",nan
983,71691,Ziga Patricia Foufou,F,20.0,164.0,56.0,Cote d'Ivoire,CIV,1992 Summer,1992,Barcelona,Athletics,100 meters,nan
984,71700,"June Florence Foulds-Paul (-Carroll, -Reynolds)",F,18.0,170.0,63.0,Great Britain,GBR,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
985,71702,"June Florence Foulds-Paul (-Carroll, -Reynolds)",F,22.0,170.0,63.0,Great Britain,GBR,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
986,72064,"Charles Merrick ""Charlie"" Francis",M,23.0,185.0,81.0,Canada,CAN,1972 Summer,1972,Munich,Athletics,100 meters,nan
987,72092,Samuel Adelebari Francis,M,21.0,180.0,85.0,Qatar,QAT,2008 Summer,2008,Beijing,Athletics,100 meters,nan
988,72292,Stphane Oliver Franke,M,28.0,178.0,58.0,Germany,GER,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
989,72294,Stphane Oliver Franke,M,32.0,178.0,58.0,Germany,GER,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",nan
990,72472,Warren Fraser,M,21.0,172.0,73.0,Bahamas,BAH,2012 Summer,2012,London,Athletics,100 meters,nan
991,72482,Shelly-Ann Fraser-Pryce,F,21.0,160.0,57.0,Jamaica,JAM,2008 Summer,2008,Beijing,Athletics,100 meters,Gold
992,72484,Shelly-Ann Fraser-Pryce,F,25.0,160.0,57.0,Jamaica,JAM,2012 Summer,2012,London,Athletics,100 meters,Gold
993,72487,Shelly-Ann Fraser-Pryce,F,29.0,160.0,57.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,Bronze
994,72505,Lindel Frater,M,22.0,170.0,64.0,Jamaica,JAM,2000 Summer,2000,Sydney,Athletics,100 meters,nan
995,72507,Michael Audley Frater,M,21.0,170.0,67.0,Jamaica,JAM,2004 Summer,2004,Athina,Athletics,100 meters,nan
996,72509,Michael Audley Frater,M,25.0,170.0,67.0,Jamaica,JAM,2008 Summer,2008,Beijing,Athletics,100 meters,nan
997,72554,"Michael ""Mike"" Fray",M,24.0,188.0,88.0,Jamaica,JAM,1972 Summer,1972,Munich,Athletics,100 meters,nan
998,72620,"Frank ""Frankie"" Fredericks",M,24.0,180.0,73.0,Namibia,NAM,1992 Summer,1992,Barcelona,Athletics,100 meters,Silver
999,72622,"Frank ""Frankie"" Fredericks",M,28.0,180.0,73.0,Namibia,NAM,1996 Summer,1996,Atlanta,Athletics,100 meters,Silver
1000,72624,"Frank ""Frankie"" Fredericks",M,36.0,180.0,73.0,Namibia,NAM,2004 Summer,2004,Athina,Athletics,100 meters,nan
1001,72956,"Susan ""Sue"" French-Lee",F,28.0,157.0,48.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
1002,73368,Mary Frizzell (-Thomasson),F,19.0,160.0,51.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics,100 meters,nan
1003,73429,Ebba Ingegerd From (-Svahn),F,20.0,167.0,57.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,100 meters,nan
1004,73615,Erich Fuchs,M,27.0,172.0,66.0,Germany,GER,1952 Summer,1952,Helsinki,Athletics,100 meters,nan
1005,73742,"Ingeborg ""Inge"" Fuhrmann (-Rohnstein)",F,20.0,171.0,57.0,Germany,GER,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
1006,73945,Kayoko Fukushi,F,22.0,160.0,47.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,"10,000 meters",nan
1007,73947,Kayoko Fukushi,F,26.0,160.0,47.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",nan
1008,73949,Kayoko Fukushi,F,30.0,160.0,47.0,Japan,JPN,2012 Summer,2012,London,Athletics,"10,000 meters",nan
1009,73951,Chisato Fukushima,F,20.0,165.0,52.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics,100 meters,nan
1010,73952,Chisato Fukushima,F,24.0,165.0,52.0,Japan,JPN,2012 Summer,2012,London,Athletics,100 meters,nan
1011,74078,Teruo Funai,M,26.0,168.0,62.0,Japan,JPN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",nan
1012,74175,Jane Elizabeth Furniss-Shields,F,28.0,163.0,45.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",nan
1013,74295,"Heinrich-Ludwig ""Heinz"" Ftterer",M,25.0,164.0,72.0,Germany,GER,1956 Summer,1956,Melbourne,Athletics,100 meters,nan
1014,74298,Hiroki Fuwa,M,18.0,172.0,63.0,Japan,JPN,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
1015,74314,Sheikh Oumar Fye,M,24.0,183.0,80.0,Gambia,GAM,1984 Summer,1984,Los Angeles,Athletics,100 meters,nan
1016,74323,Savatheda Fynes,F,25.0,165.0,64.0,Bahamas,BAH,2000 Summer,2000,Sydney,Athletics,100 meters,nan
1017,74437,Rubie Joy Gabriel,F,17.0,157.0,52.0,Palau,PLW,2012 Summer,2012,London,Athletics,100 meters,nan
1018,74515,Omar Daher Gadid,M,26.0,170.0,58.0,Djibouti,DJI,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",nan
1019,74545,Pierre-Richard Gaetjens,M,17.0,160.0,50.0,Haiti,HAI,1972 Summer,1972,Munich,Athletics,100 meters,nan
1020,74640,Pa Mamadou Gai,M,18.0,167.0,61.0,Gambia,GAM,1996 Summer,1996,Atlanta,Athletics,100 meters,nan
1021,74642,Pa Mamadou Gai,M,22.0,167.0,61.0,Gambia,GAM,2000 Summer,2000,Sydney,Athletics,100 meters,nan
